"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ATP6V1F",0.143560936590811,-0.337273371212662,0.654,0.575,1
"GRID2",0.144036958206384,0.106030477034239,0.013,0.011,1
"RBM34",0.144558798513733,-0.826132672161035,0.044,0.047,1
"RSPO4",0.14469728837553,-0.282980607051892,0.027,0.024,1
"SCARB1",0.145011262722934,-0.180051539012828,0.13,0.121,1
"KLHDC4",0.145529777066528,-0.247416149826349,0.118,0.11,1
"MGA",0.145715497554124,-0.410984368589847,0.159,0.147,1
"AC020765.2",0.145876749227009,-0.566165079160268,0.016,0.014,1
"PARVB",0.146092575044772,-0.517672240914061,0.203,0.202,1
"EYA4",0.146195549243124,-0.300405855103885,0.027,0.024,1
"PPFIA2",0.146333805754776,-0.46293371758428,0.027,0.024,1
"POLB",0.146456571591955,-0.403867209571229,0.11,0.103,1
"MTM1",0.146459759305701,-0.564109702043724,0.072,0.076,1
"FRMD8",0.146742108618347,-0.431780021773654,0.147,0.137,1
"MYCBP",0.147006824401598,-0.325723578649855,0.097,0.091,1
"CTC1",0.147100591110303,-0.758498486764243,0.036,0.032,1
"SIRT1",0.147371261556173,-0.459682062899299,0.174,0.16,1
"LYNX1",0.147603943284111,-0.418415659310782,0.028,0.025,1
"MZF1-AS1",0.14765520362172,-0.317293285361582,0.029,0.025,1
"RPA4",0.147657463174885,-0.433273974158665,0.013,0.011,1
"SPAAR",0.148289165709051,-0.190532240666426,0.014,0.016,1
"PRRG2",0.148527815540743,-0.114655155330543,0.011,0.01,1
"GPC5",0.148771455001074,-0.132356729433227,0.012,0.01,1
"GSDME",0.149331854908875,-0.556065694774835,0.076,0.07,1
"VPS26A",0.149425119971455,-0.358834022268009,0.359,0.32,1
"ZSCAN20",0.14956391102481,-0.232846051062572,0.011,0.009,1
"SLC25A10",0.14973320196503,-0.323517371553966,0.043,0.039,1
"LYPD3",0.151005570546884,-0.45305297193931,0.012,0.01,1
"AC004241.1",0.15129630739608,-0.569419821807162,0.017,0.014,1
"THBS4",0.151971195035027,0.238224991502687,0.016,0.014,1
"ANP32A",0.152231819850358,-0.210052332228949,0.511,0.463,1
"SLC22A15",0.152858717377028,-0.924006334692772,0.036,0.039,1
"RND2",0.153288539164495,-0.489960243344883,0.038,0.034,1
"MASTL",0.153420160220802,-0.662856616881053,0.059,0.063,1
"KLHL18",0.153432598598395,-0.455566181360606,0.196,0.181,1
"GLRX2",0.154034063136266,-0.404597726533209,0.222,0.205,1
"CHAC1",0.155786782727284,-0.351583671189424,0.017,0.019,1
"LDLRAP1",0.15640971803549,-0.509700348209446,0.091,0.084,1
"TEX29",0.156417359750057,-0.435197410172419,0.027,0.024,1
"WIPF3",0.158394498124031,-0.371337021997874,0.016,0.014,1
"AC004585.1",0.15955713569615,-1.15992046170899,0.013,0.011,1
"LINC00115",0.159956634923803,-0.448676459163186,0.015,0.013,1
"FAM72B",0.1602566362684,-0.506760404265258,0.011,0.013,1
"DTNA",0.160433757229234,-0.880902160347174,0.077,0.08,1
"NSUN3",0.160456349002373,-0.365405929888313,0.087,0.081,1
"AC092140.1",0.160514419063909,-0.834832935924386,0.012,0.014,1
"WDFY2",0.160730289005622,-0.370310867250605,0.186,0.172,1
"ARMH3",0.161352204525722,-0.664257065195116,0.092,0.095,1
"ANO9",0.161923118688479,-1.18456890804756,0.009,0.011,1
"EXO1",0.162242081213934,-0.230746924802318,0.025,0.028,1
"EFR3B",0.162433456908746,-0.559083002232206,0.047,0.051,1
"VAMP4",0.162440035873683,-0.492034423892844,0.108,0.1,1
"RGS9",0.162950263926376,-0.964247351989826,0.035,0.038,1
"LIMK2",0.1634421616865,-0.399924112597756,0.107,0.099,1
"PYCARD-AS1",0.163507030430952,-0.497539337581,0.023,0.02,1
"CKM",0.16379736312747,-0.516987046256148,0.034,0.037,1
"SLFN13",0.164186245443236,-0.538593296985424,0.086,0.09,1
"CATSPER2",0.164286978494109,-0.400401648228374,0.036,0.033,1
"CTSZ",0.164335343010526,-0.466610661583016,0.649,0.554,1
"PKIA",0.16445827420418,-0.284868883290357,0.041,0.037,1
"SETDB2",0.164732478613178,-0.623955587215608,0.063,0.066,1
"NFKBIB",0.165388507221528,-0.672299575437016,0.177,0.177,1
"IL18BP",0.165563189556309,-0.414326229322202,0.051,0.054,1
"AC005224.3",0.166305643046723,-1.28556973423298,0.071,0.074,1
"DDR1",0.166794238705497,-1.53336740487993,0.156,0.139,1
"AC003102.1",0.167048016727796,-0.133619492088425,0.02,0.018,1
"RPS6KA4",0.167207230120353,-0.390064714095627,0.127,0.118,1
"FZD5",0.167295207817124,-0.469986122758405,0.043,0.046,1
"INF2",0.167438236826032,-0.639713249159078,0.159,0.145,1
"IFITM10",0.16743835898074,-1.07470720709164,0.013,0.015,1
"LINC01504",0.16785204232371,-0.480696516992454,0.021,0.019,1
"ADAM19",0.168658386940397,-0.503246027207245,0.115,0.107,1
"AGA",0.169079029822356,-0.61992372946014,0.08,0.083,1
"TMEM191B",0.169663581726367,-0.549727481239042,0.028,0.025,1
"FAM20C",0.169665298215297,-0.274791521580962,0.111,0.102,1
"MARCH2",0.169716801771268,-0.357306780031152,0.223,0.204,1
"ZNF816-ZNF321P",0.169965143748126,-0.261106700301897,0.022,0.019,1
"ADCK1",0.170357469515503,-0.726270481392255,0.024,0.026,1
"NOXA1",0.170568270610251,-0.885933145974327,0.008,0.01,1
"ACOT7",0.171039819506023,-0.564474259659843,0.164,0.165,1
"PLA2G16",0.171204476424028,-0.532154096255095,0.459,0.406,1
"REPS2",0.171892733439426,-0.436138607030036,0.065,0.059,1
"NEAT1",0.172007037841214,-0.16618334053529,0.863,0.804,1
"ALDOC",0.172672931477212,-0.533166940825321,0.036,0.032,1
"PAXBP1-AS1",0.172981259524595,-0.867446464384126,0.011,0.013,1
"ORC1",0.173346994149228,-0.475100673175323,0.023,0.025,1
"VPS13C",0.173735379516396,-0.319203766682173,0.444,0.391,1
"MCTP2",0.174052422990843,-1.49749441653921,0.028,0.031,1
"AL691420.1",0.174198146297087,-0.632373919673006,0.028,0.031,1
"DSN1",0.174395209471805,-0.329214831275697,0.116,0.109,1
"AC109322.1",0.174522800070318,-0.239509592679057,0.011,0.009,1
"UQCR11",0.175517338077819,-0.139590498861718,0.74,0.665,1
"NACC2",0.175660225478796,-1.0255778602091,0.112,0.112,1
"AC009506.1",0.17594323225318,-0.376177862842218,0.017,0.014,1
"WDR76",0.176708754531928,-0.419260168431176,0.055,0.059,1
"PTPRD-AS1",0.176712769848915,-0.610781499407159,0.018,0.016,1
"SPATA1",0.176880441831556,-0.619775397698908,0.013,0.011,1
"RABIF",0.176999474563203,-0.539204678011819,0.192,0.177,1
"RFX5",0.177069108575661,-0.515159357623935,0.095,0.088,1
"MED14OS",0.177405936037991,-0.502574376317789,0.031,0.028,1
"ISG20L2",0.177615899335791,-0.475851005845967,0.242,0.222,1
"HES6",0.178470627809808,-0.676602250772438,0.127,0.129,1
"C4orf33",0.179174657341135,-0.48124076293713,0.046,0.049,1
"NDUFS6",0.17922420751804,-0.15071942074077,0.711,0.612,1
"GIN1",0.179327781905256,-0.431646441795167,0.053,0.049,1
"POLD4",0.179573351800873,-0.790130855079718,0.092,0.094,1
"AC127024.5",0.180538891171058,-0.226969773335957,0.011,0.009,1
"GINS3",0.18061012409486,-0.697128403996262,0.031,0.034,1
"CEP68",0.18111762471083,-0.318678199656627,0.184,0.171,1
"C9orf40",0.181514169975728,-0.476012649606235,0.206,0.187,1
"ANO4",0.181720538800421,-0.301301529624257,0.078,0.073,1
"CCDC152",0.181858573479792,-0.617748626812876,0.026,0.029,1
"PPP6R1",0.182174806739441,-0.515674539635459,0.209,0.191,1
"ZNF724",0.18255207888545,-0.20576023142937,0.032,0.029,1
"LGI2",0.182735902480996,0.145556922881401,0.013,0.011,1
"AC011978.2",0.184366561937858,-0.199088372870415,0.016,0.014,1
"ATP5MG",0.184460254036172,-0.103549066500073,0.864,0.815,1
"AP2A2",0.18448828499851,-0.489292668069505,0.269,0.244,1
"TXNL4B",0.184565005431937,-0.395989371254774,0.083,0.077,1
"DHH",0.185840522544617,0.122957255230986,0.01,0.008,1
"MIA2",0.185852189378879,-0.445994122737567,0.137,0.127,1
"AC097461.1",0.185890000011188,0.509170483666249,0.01,0.008,1
"SGMS1",0.185903129409287,-0.462076265030483,0.15,0.138,1
"DAPK2",0.186675396206241,-0.611862428497166,0.029,0.032,1
"ASIP",0.186755049488874,-0.551305217784519,0.015,0.013,1
"TMX1",0.18676926789758,-0.323850063705839,0.334,0.301,1
"AC040162.1",0.187322673966427,-0.965787541315551,0.014,0.016,1
"PDZD7",0.187593588311499,-0.106142417189428,0.01,0.009,1
"USP38",0.188733399508606,-0.520108820584413,0.15,0.138,1
"ITPKB",0.18909405551194,-0.788607939205006,0.166,0.164,1
"BX255925.3",0.189326712823528,-0.453747199200963,0.039,0.036,1
"H2AFX",0.189847541936319,-0.468889464090085,0.341,0.32,1
"LCNL1",0.190475048113868,-0.321555076886669,0.022,0.024,1
"ZNF780A",0.191177291125696,-0.599131281306984,0.076,0.07,1
"NRGN",0.191752997044425,-0.125247759992654,0.028,0.031,1
"PSMD14",0.192177691162444,-0.352897851230439,0.42,0.363,1
"CDKL2",0.192247987988972,-0.468515561440878,0.024,0.022,1
"NPIPB5",0.194060486236948,-0.38292764010841,0.113,0.105,1
"DHX58",0.194204471895844,-0.269181932652962,0.046,0.042,1
"AC022706.1",0.194314596299072,-0.934402923469772,0.01,0.011,1
"LNPEP",0.194739693589152,-0.405296982855552,0.272,0.247,1
"AL024507.2",0.195083347541475,-0.156392741625091,0.011,0.009,1
"BOLA2B",0.1960421700304,-0.534690643169475,0.055,0.059,1
"SLC25A20",0.196260878039306,-0.243997288059617,0.056,0.052,1
"CCDC97",0.196443184654683,-0.497416135407099,0.096,0.089,1
"AP000802.1",0.196843345422899,-0.231773141034977,0.014,0.016,1
"KRTCAP3",0.19720806148157,-0.624660406679093,0.01,0.008,1
"AC114490.2",0.19742057521382,-0.901314458457238,0.009,0.01,1
"PLEKHF2",0.197623403348961,-0.771159398561306,0.124,0.126,1
"ZGRF1",0.198138237579875,-0.285561588171805,0.04,0.036,1
"BEX5",0.198446489208734,-0.189599590404406,0.074,0.069,1
"AC104984.3",0.198519285616166,-0.671233992423859,0.009,0.01,1
"PPP1R18",0.198552909850203,-0.432268957608348,0.303,0.274,1
"AC005253.1",0.199033481048668,-0.345721485339167,0.018,0.016,1
"SMG1",0.200211108013367,-0.34683586338199,0.36,0.323,1
"PLVAP",0.200419516230725,-0.284332967233932,0.082,0.086,1
"GINS2",0.200435392233133,-0.314587921415455,0.096,0.1,1
"ACSS1",0.200481041545042,-0.523477351512942,0.069,0.064,1
"APRT",0.200830838514646,-0.218637995759163,0.61,0.541,1
"DNAJC8",0.200868324753488,-0.258649177174159,0.579,0.509,1
"NEK3",0.201175362035045,-0.370076173121966,0.103,0.097,1
"JMJD1C",0.202392980488207,-0.250372693242762,0.499,0.44,1
"TTC38",0.202520082341351,-0.752304743488204,0.072,0.076,1
"SGIP1",0.20254171463926,0.118129595567431,0.035,0.032,1
"ADAM17",0.202603597370974,-0.52946328001839,0.319,0.287,1
"AL391832.2",0.202704766046379,-1.13871730676861,0.009,0.01,1
"CDIP1",0.203433281222483,-0.381921511337455,0.133,0.125,1
"DUSP18",0.203511101913804,-0.629436327648065,0.052,0.055,1
"PCNT",0.203513331631875,-0.582857334669347,0.101,0.104,1
"PARP4",0.203802540273401,-0.446426836223512,0.212,0.195,1
"MYD88",0.203977429522568,-0.642901563229247,0.152,0.152,1
"ADPGK",0.204421408391638,-0.629506905559796,0.281,0.267,1
"THOC1",0.205023666922501,-0.498008566667768,0.185,0.172,1
"UBE2D1",0.20535167302741,-0.407097102110482,0.298,0.269,1
"DDX43",0.205527613679407,-0.427339869626764,0.009,0.011,1
"NDRG4",0.205583154080902,-0.461687823670326,0.036,0.033,1
"SZT2",0.205587581060759,-0.64026798159033,0.075,0.07,1
"KIF1B",0.205951002370962,-0.61581160716686,0.325,0.29,1
"COQ3",0.206213236702779,-0.410046878375081,0.098,0.093,1
"FAM95C",0.207112315992768,-1.20083900191671,0.01,0.012,1
"AL354707.1",0.208282677222762,-0.19287506221388,0.026,0.023,1
"ASPM",0.208528311948279,-0.283258729654581,0.091,0.095,1
"DAAM2",0.209393354827268,-0.169599626395845,0.076,0.071,1
"CRYGC",0.209417410625092,-0.215838178137533,0.009,0.011,1
"WBP2",0.209704915563321,-0.582126504845525,0.309,0.289,1
"CETP",0.20978499233117,-0.123670585227597,0.017,0.02,1
"YDJC",0.210213615457518,-0.648077088414445,0.151,0.153,1
"CWF19L1",0.210741885072006,-0.227423640153884,0.079,0.074,1
"KIF18B",0.210781001924944,0.11386510399487,0.048,0.045,1
"RPS6KA2",0.211040207142125,-0.41774784082307,0.145,0.134,1
"TTC4",0.211458042932812,-0.131112309852349,0.032,0.029,1
"ATP5MGL",0.211668979992924,-0.256908530484745,0.01,0.009,1
"ATG2A",0.211742428541011,-0.652250994167117,0.101,0.104,1
"DHFR",0.211918563538176,-0.257509314559616,0.133,0.125,1
"MYO7B",0.211949953996482,-0.623917708705124,0.01,0.008,1
"ACOT4",0.211980488611152,-0.428287307403455,0.028,0.025,1
"TRHDE",0.213707065055825,-0.30968262233004,0.011,0.009,1
"TANK",0.213770378582534,-0.622453978597596,0.282,0.266,1
"RNF139-AS1",0.213840531034142,-0.683339398476534,0.019,0.016,1
"RAP2B",0.214180585195237,-0.536581574850047,0.317,0.301,1
"MVP",0.215350491493483,-0.589808928808787,0.195,0.189,1
"POU3F3",0.215725744688955,-1.07102662482881,0.066,0.06,1
"DPF3",0.215854229021797,-0.616514174409689,0.022,0.024,1
"ELFN1-AS1",0.216241548622698,-0.370959852135349,0.013,0.011,1
"HSD11B1",0.217049773401591,-0.260973899051349,0.01,0.008,1
"AC005837.1",0.217083349002617,0.191607004375718,0.01,0.008,1
"DGKI",0.218212650364172,-0.125447541425392,0.019,0.016,1
"FOXM1",0.218758329983824,-0.328541419435615,0.127,0.13,1
"AL354733.3",0.218894311841574,-0.615455381447132,0.025,0.022,1
"RARA-AS1",0.219130896873068,-0.334981229073561,0.053,0.049,1
"AL118506.1",0.219520361131556,-0.868569972111426,0.014,0.012,1
"PSMA3",0.219852143475178,-0.215322463271594,0.56,0.475,1
"TTBK1",0.220025062808392,-0.940613374328571,0.02,0.022,1
"NRF1",0.220797275030105,-0.371672976304561,0.062,0.057,1
"ATP9B",0.222033863774847,-0.566231257756912,0.107,0.099,1
"CMC2",0.222727414110512,-0.550099873939843,0.333,0.31,1
"FOXE1",0.223239001326879,0.24617607035304,0.013,0.011,1
"FAM96A",0.223254865658991,-0.54076377070846,0.286,0.269,1
"VPS9D1",0.224416958528901,-0.354072179939738,0.05,0.046,1
"TUT7",0.224602843762786,-0.760954633443467,0.225,0.217,1
"P2RY11",0.224648948742815,-0.923391963926323,0.027,0.029,1
"CPEB2",0.22498867007781,-0.813598568637734,0.109,0.109,1
"ANK3",0.225367704095753,-0.823822161537954,0.122,0.112,1
"E2F8",0.225868225694031,-0.99611113495241,0.012,0.014,1
"EPOR",0.226708263862143,-0.481761857734808,0.033,0.03,1
"AL450998.2",0.227072311131777,-0.559797691207765,0.076,0.071,1
"AL391121.1",0.227934021668682,-0.625569376760992,0.017,0.019,1
"AKR1A1",0.227995831734534,-0.419757768444243,0.416,0.367,1
"SMIM12",0.229007918616074,-0.34125142666101,0.268,0.246,1
"EMCN",0.229234820460924,-0.234769616852858,0.075,0.07,1
"LINC01137",0.230298590896249,-0.637217527618828,0.029,0.026,1
"ST6GAL1",0.230325753606553,-0.55456683025499,0.197,0.193,1
"PSMB3",0.230378045254591,-0.231797684598302,0.692,0.595,1
"GYPC",0.230551406131033,-0.386978880434576,0.557,0.473,1
"GRK6",0.231026073044819,-0.50514936365663,0.158,0.148,1
"B3GALT4",0.232739996410458,-0.499290099560711,0.06,0.055,1
"TYW1B",0.232798994096142,-0.303927551911176,0.02,0.018,1
"MGAT5",0.233600134954705,-0.663450469460461,0.16,0.159,1
"AATF",0.233957963296253,-0.483415254142728,0.321,0.297,1
"XRCC3",0.234082839839496,-0.242193905262054,0.024,0.022,1
"HIF1A-AS2",0.235060051081366,-1.38071990381114,0.01,0.012,1
"TRIP13",0.236529576939238,-0.332337807190379,0.107,0.101,1
"KNTC1",0.237598556881403,-0.314041903759088,0.078,0.073,1
"AAK1",0.238156919250374,-0.39902404600177,0.46,0.419,1
"RAD51B",0.238614091125365,-0.281176543192547,0.033,0.03,1
"MRPS28",0.240282450008634,-0.366057962151648,0.166,0.156,1
"AGPAT3",0.24049165297775,-0.499468336434022,0.168,0.167,1
"PHF5A",0.240498134586037,-0.387851342833663,0.178,0.167,1
"AL021453.1",0.240619182862574,-0.807425002158375,0.013,0.015,1
"RLN2",0.240763411604754,-1.03556008577664,0.019,0.021,1
"INAVA",0.241996548316475,-0.139809818347495,0.042,0.039,1
"SBK1",0.242292412992766,-1.01897471299193,0.014,0.012,1
"LFNG",0.243162983323226,-0.655771469183893,0.106,0.108,1
"CDK11B",0.243663125875768,-0.417792492349739,0.226,0.209,1
"USB1",0.2443642137639,-0.509331117544966,0.171,0.171,1
"PGM2",0.24469991247495,-0.212011693749289,0.153,0.145,1
"DIRAS1",0.245289569411517,-0.970772991036344,0.014,0.012,1
"TAPBP",0.247336375357058,-0.229333223280465,0.436,0.395,1
"ARRDC1",0.248106546338803,-0.630354155189235,0.125,0.116,1
"CXorf57",0.248214122582922,-0.801728619430524,0.019,0.021,1
"AC008264.2",0.248459850357895,-0.159742642090781,0.01,0.008,1
"STAG3",0.248722307463136,-1.19399532487223,0.014,0.016,1
"TMEM131L",0.248816244654594,-0.475096963133614,0.07,0.066,1
"HSPD1",0.249058618929243,-0.190056429805521,0.752,0.65,1
"NDRG2",0.249673213533835,-0.472263824027035,0.176,0.175,1
"RALGPS1",0.249925164156321,-0.739240758146946,0.053,0.049,1
"PPP1R3G",0.250851615239515,-0.393613429809155,0.014,0.013,1
"DIAPH1",0.251121357425909,-0.378187449394741,0.27,0.247,1
"EPHB6",0.251126743490313,-0.240648850492652,0.034,0.031,1
"SLC45A4",0.252085419308593,-0.354144746153838,0.04,0.037,1
"AC005921.2",0.252298336311559,-0.368716388250971,0.13,0.123,1
"ARHGAP33",0.252711025126662,-0.470347686662942,0.054,0.051,1
"AP4B1",0.254268754453057,-0.426138089240449,0.052,0.048,1
"IFNAR2",0.254541052862872,-0.447498444755157,0.138,0.139,1
"SDK2",0.256492782815172,-1.01335311352098,0.013,0.015,1
"CEP128",0.25687624930235,-0.783721146506981,0.04,0.043,1
"AL662844.4",0.257700674481437,-0.513414095565365,0.019,0.016,1
"VRK2",0.257989340702766,-0.465560346321479,0.15,0.141,1
"AC011944.1",0.258400807573611,-0.802166482944251,0.009,0.011,1
"GOLGA8N",0.258744539145848,-0.13705335803054,0.019,0.017,1
"IKBKB",0.258868734700528,-0.517411060025478,0.156,0.144,1
"ZNF14",0.259876953280099,-0.436768360927477,0.029,0.027,1
"ERCC5",0.261379982314644,-0.873342476819364,0.014,0.016,1
"RC3H1",0.262335641055772,-0.423183700497918,0.217,0.2,1
"MYH14",0.264176927915752,-0.325191987875429,0.027,0.024,1
"CD164",0.264265166804855,-0.307272314615296,0.61,0.535,1
"ADAT2",0.264568901774282,-0.303938780478251,0.066,0.062,1
"MOB1B",0.265141323572045,-0.638505217765712,0.172,0.16,1
"SFR1",0.26546786422587,-0.712411636057607,0.086,0.089,1
"CD163L1",0.266909458681353,-0.826785600715642,0.044,0.046,1
"RMI2",0.26705523020311,-0.479652998484478,0.05,0.047,1
"RRP7A",0.267232508682229,-0.380121090592605,0.28,0.255,1
"PISD",0.268220232781611,-0.522680116102343,0.127,0.12,1
"C17orf49",0.268826239227259,-0.310990190853166,0.106,0.101,1
"ERI2",0.269775212117904,-0.453557256985924,0.047,0.044,1
"PDE7A",0.271103940515599,-0.740821378606102,0.187,0.183,1
"R3HCC1L",0.271156496124256,-0.377035557902418,0.081,0.076,1
"FBXO34",0.272033748179646,-0.57373771814766,0.118,0.111,1
"FP565260.6",0.27214548914875,-0.510757942249962,0.028,0.03,1
"AL121603.2",0.272607269961,-0.839321414894679,0.032,0.034,1
"PPP1R2",0.273799377108245,-0.446024800096578,0.445,0.39,1
"STX12",0.273883718868342,-0.412258877903151,0.289,0.275,1
"LRR1",0.274211477363499,-0.560012001892547,0.105,0.108,1
"DENND4A",0.275253785092138,-0.599575676705771,0.166,0.164,1
"RFC2",0.276202972371068,-0.371055212608793,0.17,0.16,1
"HEATR3",0.276733672068664,-0.362230290677386,0.08,0.075,1
"RIPPLY3",0.27682391715839,-0.385668169420099,0.015,0.016,1
"DLX1",0.27754063220393,-0.14295094154236,0.016,0.014,1
"GCLC",0.277657412242768,-0.444705220729535,0.165,0.154,1
"TRIM58",0.278294822588842,0.460542350201523,0.014,0.013,1
"ANKRD62",0.279743929704089,-0.235043745007016,0.011,0.009,1
"CLDN5",0.28000108942383,0.111715483353262,0.073,0.069,1
"MRPL52",0.280888331364509,-0.346361019144965,0.525,0.457,1
"SPECC1",0.281014646731309,-0.490792365314444,0.203,0.2,1
"AC011603.2",0.281365756349047,-0.275330336133672,0.025,0.023,1
"SNX30",0.281648125856348,-0.495101547489175,0.157,0.147,1
"CALM3",0.282369655717858,-0.248615520767206,0.608,0.516,1
"RPS6KA3",0.282378516733812,-0.460153316347121,0.296,0.27,1
"MYO5A",0.282537866701303,-0.498679685632894,0.218,0.213,1
"AL163051.1",0.28387290192662,-0.242518961277471,0.015,0.013,1
"DYNLL2",0.2844605112823,-0.518280527261582,0.257,0.247,1
"ZSWIM6",0.284686350637863,-0.414525797034555,0.284,0.271,1
"SCHIP1",0.284809931268438,-0.104058031356852,0.031,0.028,1
"POLDIP3",0.28498741921953,-0.426794580246876,0.176,0.164,1
"TBC1D31",0.285004527475673,-0.415345542596012,0.048,0.051,1
"HIST4H4",0.285643087314076,-0.295581168631029,0.018,0.019,1
"ZDHHC20",0.286104630581213,-0.552323329474647,0.245,0.226,1
"ABTB2",0.286246355511383,-0.537671724161482,0.027,0.024,1
"BRCA1",0.286843550204859,-0.385033646000339,0.088,0.091,1
"AC073195.1",0.287021645807215,-0.553368842379721,0.01,0.009,1
"SAP25",0.287399215461306,-0.38948914744562,0.042,0.039,1
"BAK1",0.287571680824796,-0.350064847803343,0.136,0.129,1
"FAM177A1",0.287863758465291,-0.518306724190668,0.508,0.442,1
"AGMAT",0.288439344383844,-0.846419672645042,0.018,0.02,1
"HTR1D",0.290423788740541,-0.303817058698586,0.04,0.037,1
"APLF",0.290506655491059,-0.183553220968553,0.024,0.022,1
"OPN3",0.291421248035249,-0.482407857919172,0.074,0.07,1
"MINOS1",0.291439120478168,-0.158070544966787,0.659,0.564,1
"ALX1",0.29300389003819,0.217391747101281,0.024,0.022,1
"BRIP1",0.294379270966942,-0.372077399877389,0.051,0.055,1
"CHRAC1",0.294759699597794,-0.361246130421986,0.222,0.207,1
"AC022098.1",0.295585928416485,-0.574395542662643,0.021,0.019,1
"SPC24",0.296253300922783,-0.551699348910332,0.031,0.034,1
"PPP1R3F",0.297144589218915,-0.289946974219932,0.029,0.026,1
"AC007613.1",0.299284710135156,-0.844546052546312,0.009,0.011,1
"PCSK1",0.299889650101965,-0.544752633473064,0.009,0.01,1
"LINC00649",0.30012933411557,-1.02973973609431,0.045,0.042,1
"MGME1",0.3007879406002,-0.516728676545183,0.132,0.133,1
"FGFBP3",0.301508369745037,-0.291290839149363,0.014,0.013,1
"RNASEK",0.301768159501436,-0.561587665181463,0.094,0.096,1
"ADCK2",0.301963827476062,-0.655875315601444,0.109,0.11,1
"AP1S3",0.302759594434122,-0.930451631353377,0.021,0.023,1
"RINL",0.303284335419835,-0.898731192787158,0.038,0.035,1
"PPCDC",0.303990880264007,-0.466472962443333,0.097,0.1,1
"TAF5",0.30415749448406,-0.515275867785735,0.039,0.037,1
"CNST",0.304242845084589,-0.462895470287724,0.13,0.122,1
"INPP5B",0.305481499610788,-0.67239946507366,0.039,0.041,1
"ENSA",0.306346470882122,-0.271254439393409,0.507,0.455,1
"ABHD11",0.306399034327143,-0.796642311900201,0.101,0.102,1
"CMTR1",0.307087641652461,-0.453247110921157,0.082,0.077,1
"SFT2D2",0.307759154570926,-0.547006075837141,0.338,0.315,1
"EFHD1",0.308249388049139,-1.03675955615025,0.177,0.175,1
"OTULIN",0.30876006422005,-0.564384127839955,0.25,0.231,1
"ZNF124",0.309963697435949,-0.449745990787152,0.104,0.099,1
"ANO8",0.310064477381522,-0.153337558045813,0.028,0.026,1
"GSC",0.310142629930956,-0.451792740579616,0.013,0.012,1
"DDX17",0.311153078975196,-0.16849940701725,0.681,0.601,1
"PIK3CB",0.311243718062574,-0.39996837758235,0.12,0.113,1
"GIPC2",0.312244374117307,-0.125360957651171,0.01,0.012,1
"TUBB2B",0.312965890418348,-0.252993724539657,0.449,0.397,1
"WDR77",0.313042269012176,-0.46535879360363,0.189,0.176,1
"F11R",0.313943375399257,-0.562615809058724,0.075,0.077,1
"DUSP28",0.314748326561701,-0.583310431539831,0.091,0.086,1
"MRPS18C",0.315508573100653,-0.306497538281422,0.464,0.399,1
"C16orf46",0.315514052410299,-0.509263103697151,0.012,0.011,1
"HIST2H2BF",0.31660290974507,-0.286913527273371,0.033,0.031,1
"MEIS1",0.316610953664414,-0.359008661423099,0.025,0.022,1
"SLC2A8",0.317266784988175,-0.408808750377727,0.127,0.12,1
"MITF",0.317377437325087,-0.586127434498319,0.097,0.098,1
"ZNF317",0.317379858231349,-0.5335242523179,0.083,0.078,1
"LDHD",0.31744767851471,-0.883508914718568,0.012,0.013,1
"MYOM2",0.317980248238073,-0.285349311748882,0.028,0.026,1
"MYSM1",0.318265571438166,-0.316480605886298,0.174,0.163,1
"F8",0.318271371306039,-0.501550496673853,0.067,0.063,1
"C19orf47",0.318562493639813,-0.53596175310866,0.047,0.044,1
"POC5",0.319690057076309,-0.355460324257151,0.069,0.065,1
"ARHGAP19",0.320031098822796,-0.384289329269523,0.05,0.047,1
"DTL",0.320208807172653,-0.25962938764469,0.071,0.075,1
"USP2-AS1",0.320588706699705,0.106983790174833,0.019,0.018,1
"ATAD3C",0.320659585131227,-0.937086783564119,0.01,0.011,1
"ABI1",0.321440049171864,-0.519269269838716,0.265,0.253,1
"CCDC112",0.32251041587417,-0.549759911286145,0.165,0.165,1
"AC020911.2",0.322733822754398,-0.455542373925573,0.013,0.012,1
"TNRC6B",0.324341863607055,-0.296475867982503,0.466,0.416,1
"SH2D4A",0.324506544166205,-0.393119262247357,0.067,0.064,1
"PARPBP",0.325174524399647,-0.176186372540516,0.109,0.103,1
"AC124068.2",0.325681450236788,-0.53114775286322,0.015,0.014,1
"ENHO",0.325742711114114,-0.373654347858914,0.012,0.011,1
"ADO",0.325969976625697,-0.619106382685211,0.151,0.141,1
"CLDND1",0.326243033669446,-1.94699221010742,0.424,0.378,1
"PLEKHG5",0.327270020293447,-0.894558478838164,0.03,0.032,1
"TGFB1",0.327560209405563,-0.198599299906321,0.436,0.428,1
"SLC16A7",0.327621984879109,-0.66003422906038,0.054,0.057,1
"CREB5",0.327778019945292,-0.622329995509388,0.211,0.196,1
"AL359513.1",0.328511732978963,-0.175864666771676,0.016,0.014,1
"RFESD",0.329117897976058,-0.527231940317747,0.029,0.026,1
"USP36",0.329688574954583,-0.720196807368062,0.231,0.221,1
"NUDT1",0.329728276758659,-0.449336585757385,0.314,0.293,1
"NLK",0.330479169722859,-0.419403490497085,0.113,0.106,1
"CDC37",0.331523948624385,-0.23095594429152,0.541,0.466,1
