"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"SVIP","OK",0,73.7501808361453,0.141750474775866,"SVIP",0
"AC006299.1","OK",0.627016298182484,-0.323961207515663,-0.00061253330518909,"AC006299.1",0.642305649515878
"CCDC179","FAIL",NA,NA,NA,"CCDC179",1
"AC090092.1","OK",0.521825044795699,-0.0547345917736724,-0.000128563400872274,"AC090092.1",0.605471518153607
"AC100768.2","FAIL",NA,NA,NA,"AC100768.2",1
"AC100768.1","FAIL",NA,NA,NA,"AC100768.1",1
"AC015771.1","FAIL",NA,NA,NA,"AC015771.1",1
"LUZP2","OK",9.47084216989137e-10,6.00663193921661,0.0108931034652761,"LUZP2",1.91513877043146e-09
"AC090592.1","FAIL",NA,NA,NA,"AC090592.1",1
"AC013799.1","FAIL",NA,NA,NA,"AC013799.1",1
"AC099687.1","OK",5.03568052676702e-08,5.32543160002724,0.00942969712473847,"AC099687.1",9.73011601055496e-08
"AC021698.1","FAIL",NA,NA,NA,"AC021698.1",1
"ANO3","OK",4.91166464258643e-25,10.2679866695739,0.0193405267366122,"ANO3",1.25231052985063e-24
"MUC15","FAIL",NA,NA,NA,"MUC15",1
"SLC5A12","OK",6.93270459833767e-10,6.05703423079623,0.0113595786817947,"SLC5A12",1.40697062887036e-09
"FIBIN","OK",0,135.997549611054,0.261121472427074,"FIBIN",0
"BBOX1","OK",0.566981433162478,-0.168694260324742,-0.000198946125082019,"BBOX1",0.607960777823347
"BBOX1-AS1","OK",5.77326598220393e-30,11.3112255634116,0.02149287945873,"BBOX1-AS1",1.54595710557136e-29
"CCDC34","OK",0,46.0040986725887,0.0883176295850228,"CCDC34",0
"LGR4","OK",5.20435632026895e-89,19.9682249600293,0.0382232774351973,"LGR4",1.90892033481809e-88
"AC100771.2","OK",0.536066967048582,-0.0905299866223104,-0.000175111801245241,"AC100771.2",0.605471518153607
"LIN7C","OK",0.0059850066513334,2.51302711899278,0.004786736793112,"LIN7C",0.00952807917978334
"BDNF-AS","OK",2.87079450589599e-14,7.51384424603635,0.0143123152464699,"BDNF-AS",6.36142824752654e-14
"LINC00678","FAIL",NA,NA,NA,"LINC00678",1
"BDNF","OK",0.000818177156216542,3.14934760182744,0.00584585867552991,"BDNF",0.00136116252389903
"AC090159.1","OK",0.24957910050041,0.675814856515473,0.00112642742288111,"AC090159.1",0.346681957853706
"KIF18A","OK",0,41.7030643170386,0.0796621270567473,"KIF18A",0
"METTL15","OK",0.00112089626978862,3.05617649201889,0.00582285600313916,"METTL15",0.00185255467682723
"AC013714.1","OK",0.533640415144376,-0.0844241967789649,-0.000162062129692621,"AC013714.1",0.605471518153607
"AC100773.1","FAIL",NA,NA,NA,"AC100773.1",1
"AC090833.1","OK",NA,NA,-4.72105913296248e-05,"AC090833.1",NA
"AC090791.1","FAIL",NA,NA,NA,"AC090791.1",1
"AC090124.1","OK",0.515939328431088,-0.0399646071532209,-8.40454402857163e-05,"AC090124.1",0.605471518153607
"AC090124.2","FAIL",NA,NA,NA,"AC090124.2",1
"AC110058.1","FAIL",NA,NA,NA,"AC110058.1",1
"LINC02546","OK",NA,NA,-6.0166005640152e-05,"LINC02546",NA
"AC107973.1","OK",NA,NA,-3.32239660196042e-05,"AC107973.1",NA
"LINC01616","OK",0.51709362066162,-0.0428604718420498,-0.000101956598250871,"LINC01616",0.605471518153607
"KCNA4","OK",0.0076408057632835,2.42563546146813,0.00439898433652999,"KCNA4",0.0120915463378531
"AC124657.1","OK",0.52543281813447,-0.0637938644976147,-9.01104109700646e-05,"AC124657.1",0.605471518153607
"FSHB","FAIL",NA,NA,NA,"FSHB",1
"ARL14EP","OK",5.86540592421747e-06,4.38253164811692,0.00837716814140278,"ARL14EP",1.06569178783122e-05
"MPPED2","OK",1.45872064723332e-46,14.2799659077147,0.0272480678049791,"MPPED2",4.41028099246289e-46
"AL353699.1","FAIL",NA,NA,NA,"AL353699.1",1
"AL136088.1","OK",0.139002654742329,1.08481114241014,0.00177713459880542,"AL136088.1",0.199402476548583
"DCDC1","OK",6.03779393736081e-19,8.81400202043278,0.0156144760230394,"DCDC1",1.43371299091019e-18
"AL137804.1","FAIL",NA,NA,NA,"AL137804.1",1
"DNAJC24","OK",0.000142521651082494,3.62852667474715,0.00692319848227096,"DNAJC24",0.000245382564015393
"IMMP1L","OK",4.5586629947771e-175,28.1842652755393,0.0541195513586339,"IMMP1L",2.09643604171413e-174
"ELP4","OK",4.10374888059071e-08,5.36250658024833,0.0102525083343487,"ELP4",7.95501763317461e-08
"AC131571.1","OK",NA,NA,-5.77005602972792e-05,"AC131571.1",NA
"PAX6","OK",9.33488054407802e-61,16.4014597147763,0.0313199062554495,"PAX6",3.05855971654791e-60
"AL035078.4","FAIL",NA,NA,NA,"AL035078.4",1
"AL035078.1","OK",0.522750050447772,-0.057056862555445,-0.000119597550868405,"AL035078.1",0.605471518153607
"AL035078.3","FAIL",NA,NA,NA,"AL035078.3",1
"RCN1","OK",0,67.6892120642572,0.13012068121869,"RCN1",0
"AL078612.1","FAIL",NA,NA,NA,"AL078612.1",1
"AL078612.2","OK",NA,NA,-3.84689505323642e-05,"AL078612.2",NA
"WT1","OK",2.6073177218699e-15,7.82162355325732,0.014349603807347,"WT1",5.86890967114242e-15
"EIF3M","OK",1.46031737834638e-263,34.6622505134488,0.0666235270890035,"EIF3M",7.74432144721207e-263
"CCDC73","OK",0.379512769647608,0.306760679565248,0.000376812845520761,"CCDC73",0.510077789897495
"PRRG4","OK",6.74383955203468e-69,17.5034378529308,0.0335005578099151,"PRRG4",2.2930691993604e-68
"QSER1","OK",8.91694965358481e-65,16.9544777302954,0.0325231972628394,"QSER1",2.97932970530566e-64
"DEPDC7","OK",0.00256707195665992,2.79849452941229,0.00528020160182216,"DEPDC7",0.00416649167672697
"TCP11L1","OK",0.000486473900342397,3.29823468029061,0.00627502638529256,"TCP11L1",0.000817361760567289
"LINC00294","OK",1.43985155544109e-08,5.54859747991607,0.0105849757719365,"LINC00294",2.82303191556068e-08
"CSTF3","OK",5.69411762256078e-27,10.6895825846059,0.0204947780817398,"CSTF3",1.47751625277195e-26
"CSTF3-DT","OK",0.41472791817579,0.215399530076582,0.000322171898471518,"CSTF3-DT",0.553131483440339
"HIPK3","OK",0,38.547618728465,0.0740679534419655,"HIPK3",0
"KIAA1549L","OK",2.85304035243801e-100,21.2242236450784,0.0405108801182566,"KIAA1549L",1.08206041413711e-99
"AL049629.1","OK",0.000152368709773562,3.61123921093121,0.00644506172527685,"AL049629.1",0.000262050061309526
"AL049629.2","OK",8.79554349510296e-21,9.27603012975239,0.0170381854769876,"AL049629.2",2.13728400016934e-20
"C11orf91","OK",0.145099914339808,1.05768334969077,0.00179156189383064,"C11orf91",0.207699951209564
"CD59","OK",0,195.284735371879,0.375526425172459,"CD59",0
"FBXO3","OK",1.37672404940762e-15,7.90160045552132,0.0151385753563924,"FBXO3",3.1130982676387e-15
"FBXO3-DT","OK",0.501639814985174,-0.00411041818159213,-4.50346622284155e-05,"FBXO3-DT",0.605471518153607
"AC113192.5","OK",NA,NA,-5.12515318394914e-05,"AC113192.5",NA
"AC113192.4","FAIL",NA,NA,NA,"AC113192.4",1
"AC113192.1","OK",NA,NA,-6.28262500403071e-05,"AC113192.1",NA
"AC113192.2","FAIL",NA,NA,NA,"AC113192.2",1
"LMO2","OK",0,173.800723346962,0.333930908759997,"LMO2",0
"AC132216.1","FAIL",NA,NA,NA,"AC132216.1",1
"CAPRIN1","OK",1.07666103658957e-186,29.1175379265254,0.0559536885626269,"CAPRIN1",5.04898941177239e-186
"NAT10","OK",1.73180735812e-07,5.09629706727346,0.00974005127970775,"NAT10",3.29672504106734e-07
"ABTB2","OK",1.37587008899963e-53,15.3663667026576,0.0292978089045026,"ABTB2",4.33827639020823e-53
"CAT","OK",1.01366013520854e-109,22.2236853700021,0.0426762557818001,"CAT",3.98663088907262e-109
"ELF5","OK",0.508804577043176,-0.0220715936804295,-5.95001848452455e-05,"ELF5",0.605471518153607
"AL137224.1","FAIL",NA,NA,NA,"AL137224.1",1
"AC087783.1","FAIL",NA,NA,NA,"AC087783.1",1
"EHF","OK",1.85855305737283e-20,9.19594562401747,0.0171577244660923,"EHF",4.49627491737591e-20
"APIP","OK",4.24490047400577e-20,9.10673555225685,0.0174561801000242,"APIP",1.02203611947454e-19
"PDHX","OK",8.13999571653772e-07,4.79484591716661,0.00916854717747673,"PDHX",1.52208258183271e-06
"AL356215.1","OK",0.559764651679834,-0.150372550366384,-0.000281203533505401,"AL356215.1",0.606515689239905
"CD44","OK",0,207.239160889918,0.398400891283394,"CD44",0
"CD44-AS1","OK",0.552728380478195,-0.132557634979307,-0.000271040908275049,"CD44-AS1",0.605471518153607
"SLC1A2","OK",4.1030145344015e-05,3.93830193970841,0.00697067459318555,"SLC1A2",7.23322033530033e-05
"AL133330.2","OK",NA,NA,-2.94129754019852e-05,"AL133330.2",NA
"AC090625.2","FAIL",NA,NA,NA,"AC090625.2",1
"PAMR1","OK",0,47.300368904636,0.0898843982937736,"PAMR1",0
"AL135934.1","FAIL",NA,NA,NA,"AL135934.1",1
"FJX1","OK",3.66668853949477e-191,29.4683240474815,0.0562492070587823,"FJX1",1.73759261753159e-190
"AL138812.1","OK",0.516125643710258,-0.0404320077889728,-7.73042371779221e-05,"AL138812.1",0.605471518153607
"TRIM44","OK",1.85364562795472e-123,23.6016427417001,0.0453411986096362,"TRIM44",7.57138092662887e-123
"AC090692.1","OK",3.73813650656108e-12,6.84824255128719,0.0116939493542871,"AC090692.1",7.97760297895001e-12
"LDLRAD3","OK",0,81.3560990832761,0.156190019368223,"LDLRAD3",0
"COMMD9","OK",2.22605898718549e-13,7.24105378172277,0.0138731704824353,"COMMD9",4.85087255390312e-13
"PRR5L","OK",3.36884141429113e-93,20.4444035712248,0.039189229705254,"PRR5L",1.25243387446346e-92
"AC087277.1","OK",0.501047487488478,-0.00262566477287849,-4.49510180144385e-05,"AC087277.1",0.605471518153607
"AC009656.1","OK",0.525323660958203,-0.0635196930980344,-0.000139226394041115,"AC009656.1",0.605471518153607
"TRAF6","OK",2.44404643395746e-08,5.4553338151777,0.010420140350283,"TRAF6",4.76484139642135e-08
"RAG1","OK",5.48557893401501e-12,6.79314950489715,0.0122022325244351,"RAG1",1.16633911944987e-11
"RAG2","FAIL",NA,NA,NA,"RAG2",1
"C11orf74","OK",6.62034056323813e-38,12.8165838269168,0.024576291915343,"C11orf74",1.89090429730289e-37
"AC103798.1","OK",NA,NA,-5.97402764862318e-05,"AC103798.1",NA
"AC021713.1","OK",NA,NA,-5.63291362065974e-05,"AC021713.1",NA
"AC022796.1","FAIL",NA,NA,NA,"AC022796.1",1
"LINC01493","FAIL",NA,NA,NA,"LINC01493",1
"LRRC4C","OK",0,48.0414946115952,0.0918036195505538,"LRRC4C",0
"AC090138.1","FAIL",NA,NA,NA,"AC090138.1",1
"AC021006.2","FAIL",NA,NA,NA,"AC021006.2",1
"LINC01499","FAIL",NA,NA,NA,"LINC01499",1
"AC023442.3","FAIL",NA,NA,NA,"AC023442.3",1
"AC023442.2","FAIL",NA,NA,NA,"AC023442.2",1
"AC079917.1","FAIL",NA,NA,NA,"AC079917.1",1
"AC090458.1","FAIL",NA,NA,NA,"AC090458.1",1
"API5","OK",5.08654576824238e-29,11.1187111917854,0.0213267556134651,"API5",1.34945240116111e-28
"AC087276.2","FAIL",NA,NA,NA,"AC087276.2",1
"TTC17","OK",1.87628784723341e-54,15.4949491488064,0.0297443441870428,"TTC17",5.94291423440126e-54
"AC087276.3","FAIL",NA,NA,NA,"AC087276.3",1
"AC068205.1","OK",0.515716599125596,-0.0394058677600405,-8.57042674891749e-05,"AC068205.1",0.605471518153607
"MIR670HG","FAIL",NA,NA,NA,"MIR670HG",1
"HSD17B12","OK",0,44.6559176038287,0.085811192546196,"HSD17B12",0
"AC087521.2","OK",0.680136637796734,-0.468080918315038,-0.000881369014907221,"AC087521.2",0.687280471949345
"AC087521.4","OK",0.514237438129634,-0.0356955439016929,-7.74159031486089e-05,"AC087521.4",0.605471518153607
"ALKBH3","OK",0.000155484276981634,3.60598712582355,0.00688023995170154,"ALKBH3",0.000267317146552014
"ALKBH3-AS1","OK",0.57187537803093,-0.181150758674474,-0.00034493868557485,"ALKBH3-AS1",0.609670269946398
"C11orf96","OK",0,227.174720234559,0.436254172966313,"C11orf96",0
"AC087521.1","OK",2.77324492904604e-06,4.5429785449175,0.00711372659570945,"AC087521.1",5.09641380005355e-06
"ACCSL","FAIL",NA,NA,NA,"ACCSL",1
"ACCS","OK",2.9356230635667e-37,12.700554189244,0.0242864090168523,"ACCS",8.34314070811391e-37
"EXT2","OK",4.70945507369499e-38,12.8429710464001,0.024622601732317,"EXT2",1.34740663550007e-37
"ALX4","OK",1.34119404580634e-139,25.1245459998527,0.0480417815914468,"ALX4",5.72500205225986e-139
"AC010768.4","OK",0.557267002246417,-0.144043657350458,-0.000274835266404167,"AC010768.4",0.605997370295564
"CD82","OK",0,40.0886094017044,0.0769874015485321,"CD82",0
"AC010768.1","FAIL",NA,NA,NA,"AC010768.1",1
"AC010768.2","OK",NA,NA,-4.89589194886761e-05,"AC010768.2",NA
"AC104241.2","OK",NA,NA,-5.24392048208396e-05,"AC104241.2",NA
"AC104241.1","FAIL",NA,NA,NA,"AC104241.1",1
"TSPAN18","OK",0,95.5448257390269,0.183595356186972,"TSPAN18",0
"TP53I11","OK",0,52.8616269478474,0.101441139942651,"TP53I11",0
"AC068858.1","FAIL",NA,NA,NA,"AC068858.1",1
"PRDM11","OK",0.000826835297180491,3.14627036987799,0.00597869900987524,"PRDM11",0.00137520359622115
"AC103681.2","FAIL",NA,NA,NA,"AC103681.2",1
"SYT13","OK",0.553899753313485,-0.13552032765061,-0.000268393207925589,"SYT13",0.605471518153607
"AC103681.1","OK",NA,NA,-6.2945544787e-05,"AC103681.1",NA
"AC103736.1","OK",0.133362150685465,1.11063776276482,0.0019998411310023,"AC103736.1",0.191616392303359
"AC018716.2","OK",NA,NA,-3.32239660286701e-05,"AC018716.2",NA
"AC103855.3","FAIL",NA,NA,NA,"AC103855.3",1
"AC018716.1","FAIL",NA,NA,NA,"AC018716.1",1
"AC103855.1","FAIL",NA,NA,NA,"AC103855.1",1
"CHST1","OK",0,78.581049220992,0.150389164820437,"CHST1",0
"AC087442.1","FAIL",NA,NA,NA,"AC087442.1",1
"AC044839.4","FAIL",NA,NA,NA,"AC044839.4",1
"AC044839.3","OK",0.523950059570291,-0.060070003105376,-0.00013057243163955,"AC044839.3",0.605471518153607
"AC044839.1","OK",0.0121123267833283,2.253547432151,0.00419651531966219,"AC044839.1",0.0189089129753854
"SLC35C1","OK",0.463878339177764,0.0906676473939845,0.000130294055821588,"SLC35C1",0.605471518153607
"AC044839.5","FAIL",NA,NA,NA,"AC044839.5",1
"CRY2","OK",1.17388098439972e-21,9.48832505009126,0.0181623352076506,"CRY2",2.88334087826734e-21
"MAPK8IP1","OK",0,280.268022866905,0.538259022459949,"MAPK8IP1",0
"AC068385.1","OK",0.573719386604746,-0.185851487324749,-0.000364100643368485,"AC068385.1",0.610354342122135
"C11orf94","OK",0.544162160298463,-0.110925178312157,-0.000210951339499564,"C11orf94",0.605471518153607
"PEX16","OK",7.19048137388445e-15,7.69292428254154,0.0147386369316259,"PEX16",1.60804962745215e-14
"LARGE2","OK",0.503942526034471,-0.00988260809482416,-5.93308874588349e-05,"LARGE2",0.605471518153607
"PHF21A","OK",1.20017538822695e-30,11.4482158438261,0.0219466741356699,"PHF21A",3.23477553845686e-30
"AC024475.1","FAIL",NA,NA,NA,"AC024475.1",1
"AC024475.4","OK",NA,NA,-5.29288233437301e-05,"AC024475.4",NA
"AC024475.3","OK",NA,NA,-5.42039039580214e-05,"AC024475.3",NA
"AC116021.1","FAIL",NA,NA,NA,"AC116021.1",1
"LINC02489","OK",0.510867670664554,-0.0272445806515666,-6.13272554259508e-05,"LINC02489",0.605471518153607
"CREB3L1","OK",5.6035705910861e-220,31.6376684633676,0.0606796451214952,"CREB3L1",2.78751924844911e-219
"DGKZ","OK",3.39589658831486e-264,34.7042725557165,0.0666672914538478,"DGKZ",1.80318031188254e-263
"MDK","OK",0,224.809233495562,0.432388774132724,"MDK",0
"CHRM4","OK",0.511603986966527,-0.0290909845204093,-8.26803969762506e-05,"CHRM4",0.605471518153607
"AMBRA1","OK",0.0845462449496011,1.37512566156926,0.00258980988624593,"AMBRA1",0.12382757990701
"HARBI1","OK",0.0530101932156802,1.61634202048792,0.00302590912145805,"HARBI1",0.079026196486541
"ATG13","OK",4.07917185587653e-20,9.11105669025527,0.0174577542475492,"ATG13",9.82415495884041e-20
"ARHGAP1","OK",1.59189700082436e-316,38.0156372070716,0.0730233007606945,"ARHGAP1",9.06787701228476e-316
"ZNF408","OK",0.0103431993250368,2.31365965420144,0.00438053895141066,"ZNF408",0.0162264692965007
"F2","OK",0.557712469279756,-0.145172013980132,-0.000296908559297019,"F2",0.60609211436861
"CKAP5","OK",0,51.8229756761214,0.0995426408855294,"CKAP5",0
"LRP4-AS1","OK",0.669901549249218,-0.439641330206739,-0.000800870610947929,"LRP4-AS1",0.678161309706244
"LRP4","OK",0,69.5378385413938,0.133269765809248,"LRP4",0
"C11orf49","OK",2.40340058323444e-11,6.57680015819274,0.0125871959655385,"C11orf49",5.04666070484898e-11
"AC090589.2","OK",1.21097207286952e-05,4.2219531902709,0.00717451553031688,"AC090589.2",2.17374747676606e-05
"ARFGAP2","OK",2.82699772702399e-13,7.20857613958289,0.0138111104298229,"ARFGAP2",6.15082474815422e-13
"PACSIN3","OK",2.13574004456372e-85,19.5482222630829,0.0374961551513396,"PACSIN3",7.7502826897888e-85
"DDB2","OK",2.97850700991649e-09,5.817960032159,0.0111323851135813,"DDB2",5.95087568896283e-09
"AC018410.2","OK",0.515939563792206,-0.0399651975873843,-8.06389303702728e-05,"AC018410.2",0.605471518153607
"ACP2","OK",3.00591873829008e-42,13.5702478890197,0.0260234550956571,"ACP2",8.87203603247539e-42
"NR1H3","OK",2.44082804094394e-30,11.3865076501084,0.0217809672620409,"NR1H3",6.55831058522897e-30
"MADD","OK",2.67289326739783e-18,8.64573967310522,0.0165644436488651,"MADD",6.28303158612605e-18
"AC018410.1","OK",0.542205183259174,-0.105990822842442,-0.000195912703415193,"AC018410.1",0.605471518153607
"MYBPC3","OK",0.00403395018581873,2.64921493300539,0.0048427276253969,"MYBPC3",0.00648137100865291
"SPI1","OK",0,179.793972054117,0.345553052479475,"SPI1",0
"AC090559.1","OK",0.623343720598965,-0.314274506626138,-0.000567047991978115,"AC090559.1",0.639661353312604
"SLC39A13","OK",5.34181938489617e-20,9.08175668256973,0.0174080660628348,"SLC39A13",1.28454397458207e-19
"PSMC3","OK",0,56.0504557891531,0.107735497713861,"PSMC3",0
"RAPSN","OK",0.156494046574942,1.00897193669002,0.00176120300347964,"RAPSN",0.223160722899298
"CELF1","OK",5.55184503519969e-210,30.9023598998401,0.0593825724309621,"CELF1",2.72097619982974e-209
"NDUFS3","OK",1.8538476808755e-108,22.0927906095014,0.0424403133531119,"NDUFS3",7.26042334433619e-108
"PTPMT1","OK",2.38277031409861e-30,11.3886057322165,0.0218522404998324,"PTPMT1",6.40367934077935e-30
"KBTBD4","OK",0.00169346880922345,2.93024599744252,0.00557249408715755,"KBTBD4",0.00277539498083786
"KF459542.1","OK",0.601704860682003,-0.257762407652611,-0.00050049978240749,"KF459542.1",0.624267245044271
"FAM180B","OK",0,39.1130819670219,0.0730795191752051,"FAM180B",0
"C1QTNF4","OK",8.6199619141658e-131,24.3052771562099,0.0462525264851641,"C1QTNF4",3.58598382585349e-130
"MTCH2","OK",0,45.580174930106,0.0875942928607213,"MTCH2",0
"AGBL2","OK",0.0092551745385475,2.35524796503422,0.00430693684906041,"AGBL2",0.0145676239177362
"FNBP4","OK",1.6208367065587e-135,24.7482010499999,0.0475391590396533,"FNBP4",6.8262005055169e-135
"NUP160","OK",2.22829404837239e-27,10.7762557743834,0.0206647671748736,"NUP160",5.80591066604036e-27
"PTPRJ","OK",0,48.5348127534656,0.0932308342031321,"PTPRJ",0
"PTPRJ-AS1","OK",NA,NA,-3.22118430276009e-05,"PTPRJ-AS1",NA
"OR4B1","FAIL",NA,NA,NA,"OR4B1",1
"OR4X2","FAIL",NA,NA,NA,"OR4X2",1
"OR4X1","FAIL",NA,NA,NA,"OR4X1",1
"OR4S1","FAIL",NA,NA,NA,"OR4S1",1
"OR4C3","FAIL",NA,NA,NA,"OR4C3",1
"OR4C5","FAIL",NA,NA,NA,"OR4C5",1
"OR4A47","FAIL",NA,NA,NA,"OR4A47",1
"TRIM49B","FAIL",NA,NA,NA,"TRIM49B",1
"TRIM64C","FAIL",NA,NA,NA,"TRIM64C",1
"FOLH1","OK",0,160.342381163469,0.307429350015775,"FOLH1",0
"OR4C13","FAIL",NA,NA,NA,"OR4C13",1
"OR4C12","FAIL",NA,NA,NA,"OR4C12",1
"AC109635.2","FAIL",NA,NA,NA,"AC109635.2",1
"OR4C46","FAIL",NA,NA,NA,"OR4C46",1
"OR4A5","FAIL",NA,NA,NA,"OR4A5",1
"TRIM48","FAIL",NA,NA,NA,"TRIM48",1
"OR4A16","FAIL",NA,NA,NA,"OR4A16",1
"OR4A15","FAIL",NA,NA,NA,"OR4A15",1
"OR4C15","FAIL",NA,NA,NA,"OR4C15",1
"OR4C16","FAIL",NA,NA,NA,"OR4C16",1
"OR4C11","FAIL",NA,NA,NA,"OR4C11",1
"OR4P4","FAIL",NA,NA,NA,"OR4P4",1
"OR4S2","FAIL",NA,NA,NA,"OR4S2",1
"OR4C6","FAIL",NA,NA,NA,"OR4C6",1
"AP006437.1","FAIL",NA,NA,NA,"AP006437.1",1
"OR5D3P","FAIL",NA,NA,NA,"OR5D3P",1
"OR5D13","FAIL",NA,NA,NA,"OR5D13",1
"OR5D14","FAIL",NA,NA,NA,"OR5D14",1
"OR5L1","FAIL",NA,NA,NA,"OR5L1",1
"OR5D18","FAIL",NA,NA,NA,"OR5D18",1
"OR5L2","FAIL",NA,NA,NA,"OR5L2",1
"OR5D16","FAIL",NA,NA,NA,"OR5D16",1
"TRIM51","OK",0.517530815059856,-0.043957388729883,-6.8526932332736e-05,"TRIM51",0.605471518153607
"OR5W2","FAIL",NA,NA,NA,"OR5W2",1
"OR5I1","FAIL",NA,NA,NA,"OR5I1",1
"OR10AG1","FAIL",NA,NA,NA,"OR10AG1",1
"OR5F1","FAIL",NA,NA,NA,"OR5F1",1
"OR5AS1","FAIL",NA,NA,NA,"OR5AS1",1
"OR8I2","FAIL",NA,NA,NA,"OR8I2",1
"OR8H2","FAIL",NA,NA,NA,"OR8H2",1
"OR8H3","FAIL",NA,NA,NA,"OR8H3",1
"OR8J3","FAIL",NA,NA,NA,"OR8J3",1
"OR8K5","FAIL",NA,NA,NA,"OR8K5",1
"OR5J2","FAIL",NA,NA,NA,"OR5J2",1
"OR5T2","FAIL",NA,NA,NA,"OR5T2",1
"OR5T3","FAIL",NA,NA,NA,"OR5T3",1
"OR5T1","FAIL",NA,NA,NA,"OR5T1",1
"OR8H1","FAIL",NA,NA,NA,"OR8H1",1
"OR8K3","FAIL",NA,NA,NA,"OR8K3",1
"OR8K1","FAIL",NA,NA,NA,"OR8K1",1
"OR8J1","FAIL",NA,NA,NA,"OR8J1",1
"OR8U1","FAIL",NA,NA,NA,"OR8U1",1
"OR5R1","FAIL",NA,NA,NA,"OR5R1",1
"AP002512.3","FAIL",NA,NA,NA,"AP002512.3",1
"OR5M9","FAIL",NA,NA,NA,"OR5M9",1
"OR5M3","FAIL",NA,NA,NA,"OR5M3",1
"OR5M8","FAIL",NA,NA,NA,"OR5M8",1
"OR5M11","FAIL",NA,NA,NA,"OR5M11",1
"OR5M10","FAIL",NA,NA,NA,"OR5M10",1
"OR5M1","FAIL",NA,NA,NA,"OR5M1",1
"OR5AP2","FAIL",NA,NA,NA,"OR5AP2",1
"OR5AR1","FAIL",NA,NA,NA,"OR5AR1",1
"OR9G1","FAIL",NA,NA,NA,"OR9G1",1
"OR9G4","OK",NA,NA,-3.55844735279326e-05,"OR9G4",NA
"AP001803.2","OK",0.379487052390888,0.306828249436312,0.000482398686924794,"AP001803.2",0.510070423002438
"OR5AK2","FAIL",NA,NA,NA,"OR5AK2",1
"LRRC55","OK",0.525463536813535,-0.0638710218390342,-0.000141108369229688,"LRRC55",0.605471518153607
"APLNR","OK",0,61.8688605645778,0.116649462597619,"APLNR",0
"TNKS1BP1","OK",1.14482990330754e-61,16.5284473280876,0.0317032621261911,"TNKS1BP1",3.77210229317253e-61
"AP000781.1","OK",0.556491993516327,-0.14208101614197,-0.000246200793571325,"AP000781.1",0.60575626058829
"SSRP1","OK",1.62521316169802e-297,36.8471350867285,0.0708007967792326,"SSRP1",9.00926390010121e-297
"P2RX3","OK",NA,NA,-5.40333243723109e-05,"P2RX3",NA
"PRG3","FAIL",NA,NA,NA,"PRG3",1
"PRG2","OK",1.94898843365588e-133,24.5542270303464,0.0401784943727877,"PRG2",8.16592461082616e-133
"AP000781.2","FAIL",NA,NA,NA,"AP000781.2",1
"SLC43A3","OK",0,42.3049658762223,0.0810616888704961,"SLC43A3",0
"RTN4RL2","OK",4.59357336196811e-08,5.34210883103062,0.00999395563686839,"RTN4RL2",8.89153817860299e-08
"AP002893.1","FAIL",NA,NA,NA,"AP002893.1",1
"SLC43A1","OK",0.0759956528399386,1.43253312302976,0.00268859842213116,"SLC43A1",0.11179797043793
"TIMM10","OK",2.76157455204032e-192,29.5558513690973,0.0567739774580523,"TIMM10",1.31163083020027e-191
"SMTNL1","OK",0.490106978041452,0.0248006706998905,-3.66678584075918e-05,"SMTNL1",0.605471518153607
"UBE2L6","OK",3.22272524378831e-117,22.9859315164768,0.0441383216851039,"UBE2L6",1.2943277962863e-116
"SERPING1","OK",0,143.815961100223,0.276428650866643,"SERPING1",0
"YPEL4","OK",2.80088307634412e-72,17.9414079286605,0.0341721550039892,"YPEL4",9.67242893852993e-72
"CLP1","OK",0.0508647889794884,1.63652586034609,0.00309511988363763,"CLP1",0.0759446671612951
"ZDHHC5","OK",4.60441701128584e-08,5.34168151900674,0.0102203544989783,"ZDHHC5",8.91184329159724e-08
"MED19","OK",2.65870159206293e-25,10.3270439565186,0.0197986831890086,"MED19",6.79392055246738e-25
"TMX2","OK",1.57633643159622e-23,9.9277570331748,0.0190426476514951,"TMX2",3.95079408320715e-23
"TMX2-CTNND1","OK",0.517956945860009,-0.0450265980394172,-0.000102488333827368,"TMX2-CTNND1",0.605471518153607
"SELENOH","OK",0,42.4273301144997,0.0815564804763866,"SELENOH",0
"AP001931.1","FAIL",NA,NA,NA,"AP001931.1",1
"BTBD18","OK",0.546772786086971,-0.117511883236647,-0.000229977439181943,"BTBD18",0.605471518153607
"CTNND1","OK",3.45845952088873e-323,38.4174437396716,0.0738369431177412,"CTNND1",1.97626258336499e-322
"OR9Q1","OK",0.513034400361608,-0.0326782115469533,-7.97493967352995e-05,"OR9Q1",0.605471518153607
"OR6Q1","FAIL",NA,NA,NA,"OR6Q1",1
"AP004247.2","OK",0.545350626816336,-0.11392310915806,-0.00022590777787365,"AP004247.2",0.605471518153607
"OR9I1","FAIL",NA,NA,NA,"OR9I1",1
"OR9Q2","OK",NA,NA,-4.91973278580415e-05,"OR9Q2",NA
"OR1S2","FAIL",NA,NA,NA,"OR1S2",1
"OR1S1","OK",NA,NA,-3.84689505186781e-05,"OR1S1",NA
"OR10Q1","FAIL",NA,NA,NA,"OR10Q1",1
"OR10W1","FAIL",NA,NA,NA,"OR10W1",1
"OR5B17","FAIL",NA,NA,NA,"OR5B17",1
"OR5B3","FAIL",NA,NA,NA,"OR5B3",1
